RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,2025-03-11,84800,84.94,0.0,5.0,,,2000,아파트,중개거래,서울 동대문구
2025,11380,은평구,10400,갈현동,1,대지,0434,0025,(434-25),2025-03-11,9900,35.0,24.0,-1.0,,,1986,연립다세대,중개거래,서울 은평구
2025,11545,금천구,10300,시흥동,1,대지,0922,0018,첼시하우스6,2025-03-11,36300,43.32,30.0,3.0,,,2018,연립다세대,중개거래,서울 금천구
2025,11740,강동구,10900,천호동,1,대지,0423,0200,강동 밀레니얼 중흥S-클래스,2025-03-11,129000,59.975,0.0,23.0,입주권,,0,아파트,중개거래,서울 강동구
2025,11470,양천구,10300,신월동,1,대지,0420,0001,반도빌리지,2025-03-11,42900,41.04,24.0,3.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-03-11,145500,59.96,0.0,14.0,,,2020,아파트,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11530,구로구,10800,오류동,1,대지,0343,0000,금강(343),2025-03-11,67000,60.054,0.0,2.0,,,2003,아파트,중개거래,서울 구로구
2025,11410,서대문구,11900,북가좌동,1,대지,0322,0020,초원그린빌,2025-03-11,40000,57.58,32.0,5.0,,,2014,연립다세대,직거래,
2025,11500,강서구,10400,가양동,1,대지,1475,0000,강변,2025-03-11,54000,34.44,0.0,10.0,,,1992,아파트,중개거래,서울 강서구
2025,11110,종로구,16200,효제동,1,대지,0045,0000,반도 보라 아이비 타워,2025-03-11,16400,26.58,36.8,9.0,,,2003,오피스텔,중개거래,서울 종로구
2025,11545,금천구,10200,독산동,1,대지,1006,0066,M-county,2025-03-11,16700,29.67,17.0,2.0,,,2014,연립다세대,중개거래,서울 금천구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27250,29.13,41.253,15.0,,,2024,오피스텔,직거래,
2025,11560,영등포구,11700,당산동,1,대지,0376,0000,강변래미안,2025-03-11,160000,108.15,0.0,11.0,,,2002,아파트,중개거래,서울 영등포구
2025,11620,관악구,10100,봉천동,1,대지,0296,0000,낙성대현대(296),2025-03-11,75000,59.78,0.0,2.0,,,1998,아파트,중개거래,서울 관악구
2025,11500,강서구,10200,등촌동,1,대지,0628,0016,강변샤르망1단지,2025-03-11,48000,63.16,79.12,11.0,,,2005,오피스텔,중개거래,서울 강서구
2025,11410,서대문구,11700,연희동,1,대지,0105,0016,충우,2025-03-11,47000,70.33,0.0,6.0,,,2003,아파트,중개거래,서울 서대문구
2025,11290,성북구,13800,장위동,1,대지,0219,0277,JK하우스A동,2025-03-11,26000,29.97,19.0,2.0,,,2016,연립다세대,중개거래,서울 성북구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11740,강동구,11000,강일동,1,대지,0668,0000,강일리버파크2단지,2025-03-11,94000,84.74,0.0,7.0,,,2009,아파트,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11740,강동구,11000,강일동,1,대지,0686,0000,강일리버파크7단지,2025-03-11,101000,84.74,0.0,7.0,,,2009,아파트,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11500,강서구,10900,방화동,1,대지,0281,0064,경동빌라,2025-03-11,15500,40.0,20.0,3.0,,,2001,연립다세대,중개거래,서울 강서구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11710,송파구,10600,삼전동,1,대지,0099,0004,(99-4),2025-03-11,34800,39.75,198.0,3.0,,,2002,연립다세대,중개거래,서울 송파구
2025,11470,양천구,10100,신정동,1,대지,0312,0000,목동신시가지9,2025-03-11,140000,53.82,0.0,2.0,,,1987,아파트,중개거래,서울 양천구
2025,11380,은평구,10500,구산동,1,대지,0224,0000,경남아너스빌,2025-03-11,57500,84.69,0.0,11.0,,,2004,아파트,중개거래,서울 은평구
2025,11590,동작구,10100,노량진동,,,,,,2025-03-11,230000,246.24,169.0,0.0,,,1991,단독다가구,중개거래,"서울 동작구, 서울 용산구"
2025,11680,강남구,10300,개포동,1,대지,1282,0000,개포래미안포레스트,2025-03-11,240000,59.92,0.0,5.0,,,2020,아파트,중개거래,서울 강남구
2025,11470,양천구,10100,신정동,1,대지,1283,0000,푸른마을3,2025-03-11,57000,59.91,0.0,5.0,,,2001,아파트,중개거래,서울 양천구
2025,11380,은평구,10700,응암동,1,대지,0714,0000,경남,2025-03-11,40000,59.36,0.0,6.0,,,1995,아파트,중개거래,서울 서대문구
2025,11140,중구,16200,신당동,1,대지,0842,0000,약수하이츠,2025-03-11,132500,84.88,0.0,20.0,,,1999,아파트,중개거래,서울 중구
2025,11560,영등포구,13200,신길동,1,대지,0364,0000,건영,2025-03-11,95000,89.16,0.0,11.0,,,1985,아파트,중개거래,서울 영등포구
2025,11530,구로구,10100,신도림동,1,대지,0290,0000,미성,2025-03-11,83500,83.67,0.0,9.0,,,1987,아파트,중개거래,서울 구로구
2025,11440,마포구,12700,상암동,1,대지,1653,0000,DMC 이안상암2단지,2025-03-11,68000,98.87,126.32,19.0,,,2007,오피스텔,중개거래,서울 마포구
2025,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(대우),2025-03-11,95700,50.03,0.0,12.0,,,1986,아파트,중개거래,서울 마포구
2025,11440,마포구,12700,상암동,1,대지,1618,0000,DMC상암센트럴파크2단지,2025-03-11,81000,51.98,0.0,6.0,,,2009,아파트,중개거래,"서울 마포구, 서울 은평구"
2025,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(대우),2025-03-11,95700,50.03,0.0,12.0,,20250319,1986,아파트,중개거래,서울 마포구
2025,11440,마포구,12700,상암동,1,대지,1618,0000,DMC상암센트럴파크2단지,2025-03-11,79500,51.96,0.0,10.0,,,2009,아파트,중개거래,서울 마포구
2025,11560,영등포구,11000,여의도동,1,대지,0030,0000,목화,2025-03-11,270000,89.92,0.0,5.0,,,1977,아파트,중개거래,서울 영등포구
2025,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,2025-03-11,135500,114.95,0.0,2.0,,,2021,아파트,중개거래,서울 은평구
2025,11410,서대문구,11700,연희동,1,대지,0141,0034,동진빌라,2025-03-11,49900,45.96,59.0,3.0,,,1985,연립다세대,중개거래,서울 서대문구
2025,11230,동대문구,10600,장안동,1,대지,0393,0003,거성팰리스,2025-03-11,36000,40.69,27.0,2.0,,,2016,연립다세대,중개거래,서울 동대문구
2025,11170,용산구,13000,이태원동,1,대지,0096,0058,태원빌라,2025-03-11,150000,56.82,30.0,2.0,,,1999,연립다세대,중개거래,서울 용산구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11200,성동구,10700,행당동,1,대지,0313,0030,행당더힐,2025-03-11,51800,29.71,17.0,2.0,,20250325,2023,연립다세대,중개거래,서울 성동구
2025,11680,강남구,10100,역삼동,1,대지,0709,0005,테헤란아이파크,2025-03-11,256000,70.833,0.0,2.0,,,2014,아파트,중개거래,서울 강남구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.13,41.253,9.0,,,2024,오피스텔,직거래,
2025,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(유원),2025-03-11,114500,59.43,0.0,2.0,,,1986,아파트,중개거래,"서울 마포구, 서울 송파구"
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2025-03-11,212000,129.34,0.0,10.0,,20250311,2015,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2025-03-11,212000,129.34,0.0,10.0,,20250312,2015,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2025-03-11,212000,129.34,0.0,10.0,,,2015,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11260,중랑구,10500,망우동,1,대지,0411,0009,미래하이츠,2025-03-11,39800,50.21,32.0,5.0,,,2019,연립다세대,중개거래,서울 중랑구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11200,성동구,11400,성수동1가,1,대지,0718,0000,트리마제,2025-03-11,540000,140.309,0.0,28.0,,,2017,아파트,중개거래,"서울 강남구, 서울 성동구"
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11740,강동구,10700,암사동,1,대지,0489,0062,암사팰리스,2025-03-11,29500,30.0,19.0,3.0,,,2019,연립다세대,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11350,노원구,10500,상계동,1,대지,1320,0000,미라보(성림),2025-03-11,47000,84.5,0.0,4.0,,,2006,아파트,중개거래,서울 노원구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27250,29.13,41.253,8.0,,,2024,오피스텔,직거래,
2025,11740,강동구,10700,암사동,1,대지,0422,0026,암사e편한세상,2025-03-11,98500,84.96,0.0,9.0,,,2005,아파트,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11620,관악구,10200,신림동,,,,,,2025-03-11,40000,174.66,132.0,0.0,,20250321,1990,단독다가구,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26350,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11545,금천구,10200,독산동,1,대지,1023,0004,명성팰리스,2025-03-11,24500,28.94,12.0,4.0,,,2018,연립다세대,중개거래,서울 금천구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11680,강남구,10800,논현동,1,대지,0276,0001,아크로힐스논현,2025-03-11,243000,84.074,0.0,5.0,,,2014,아파트,중개거래,서울 강남구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,24600,29.13,41.253,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.13,41.253,16.0,,,2024,오피스텔,직거래,
2025,11740,강동구,10500,길동,1,대지,0112,0002,승진하이츠빌,2025-03-11,26200,38.73,22.0,4.0,,,2011,연립다세대,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.13,41.253,12.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,12.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11530,구로구,10200,구로동,1,대지,0501,0000,신구로자이,2025-03-11,84000,101.96,0.0,32.0,,,2007,아파트,중개거래,서울 구로구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11620,관악구,10200,신림동,1,대지,1656,0000,라이프미성,2025-03-11,54000,91.24,0.0,7.0,,,1982,아파트,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25200,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11440,마포구,12300,망원동,1,대지,0509,0000,휴먼빌,2025-03-11,84000,59.955,0.0,10.0,,,2004,아파트,중개거래,"서울 도봉구, 서울 서대문구"
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,15.0,,,2024,오피스텔,직거래,
2025,11560,영등포구,13200,신길동,1,대지,4938,0000,신길자이,2025-03-11,110000,114.99,0.0,3.0,,,2011,아파트,중개거래,서울 영등포구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26350,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11620,관악구,10100,봉천동,1,대지,0296,0000,낙성대현대(296),2025-03-11,75000,59.78,0.0,2.0,,,1998,아파트,중개거래,서울 관악구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26350,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26350,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,14.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27250,29.13,41.253,7.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11545,금천구,10200,독산동,1,대지,0378,0131,스위트하우스,2025-03-11,19800,28.48,18.0,3.0,,,2018,연립다세대,중개거래,서울 금천구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25200,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11140,중구,16200,신당동,1,대지,0846,0000,신당동파라다이스,2025-03-11,88500,84.77,0.0,12.0,,,2000,아파트,중개거래,서울 중구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11260,중랑구,10400,묵동,1,대지,0170,0001,묵동자이(2단지),2025-03-11,101000,101.9,0.0,30.0,,,2010,아파트,중개거래,서울 중랑구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26350,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11530,구로구,10200,구로동,1,대지,1263,0000,신도림롯데아파트,2025-03-11,77500,59.68,0.0,7.0,,,1999,아파트,중개거래,서울 구로구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,9.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11200,성동구,11100,금호동3가,1,대지,1331,0000,두산,2025-03-11,117000,79.08,0.0,13.0,,,1994,아파트,중개거래,서울 강남구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11380,은평구,10400,갈현동,1,대지,0496,0007,수연빌라,2025-03-11,13000,39.04,23.0,3.0,,,2003,연립다세대,중개거래,서울 은평구
2025,11500,강서구,10100,염창동,1,대지,0289,0000,신동아,2025-03-11,67500,59.82,0.0,9.0,,,1995,아파트,중개거래,서울 강서구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11500,강서구,10500,마곡동,1,대지,1454,0000,마곡태승훼미리아파트,2025-03-11,61000,80.25,0.0,7.0,,,2005,아파트,중개거래,서울 강서구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11740,강동구,10200,고덕동,1,대지,0184,0001,수림헌,2025-03-11,70000,49.29,33.0,5.0,,,2023,연립다세대,중개거래,서울 강동구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27000,29.13,41.253,8.0,,,2024,오피스텔,직거래,
2025,11350,노원구,10500,상계동,1,대지,1265,0000,수락산벨리체,2025-03-11,91000,134.94,0.0,3.0,,,2000,아파트,중개거래,서울 노원구
2025,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2025-03-11,98000,59.1,0.0,20.0,,,2022,아파트,중개거래,서울 성북구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28950,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11590,동작구,10700,사당동,1,대지,1159,0000,래미안로이파크,2025-03-11,165000,84.98,0.0,17.0,,,2018,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11590,동작구,10700,사당동,1,대지,1159,0000,래미안로이파크,2025-03-11,171000,84.98,0.0,15.0,,,2018,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,28850,29.53,41.637,12.0,,,2024,오피스텔,직거래,
2025,11320,도봉구,10600,방학동,1,대지,0741,0000,성진파크뷰아파트,2025-03-11,35000,45.51,0.0,12.0,,,2019,아파트,중개거래,서울 노원구
2025,11710,송파구,10900,장지동,1,대지,0849,0000,송파파인타운3단지,2025-03-11,123000,84.98,0.0,5.0,,,2008,아파트,중개거래,서울 송파구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,29000,29.53,41.637,10.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,11.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,8.0,,,2024,오피스텔,직거래,
2025,11170,용산구,13300,서빙고동,,,,,,2025-03-11,420000,203.68,139.0,0.0,,,1990,단독다가구,중개거래,서울 용산구
2025,11320,도봉구,10700,창동,1,대지,0823,0000,금호어울림,2025-03-11,88000,122.63,0.0,10.0,,,2004,아파트,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,11.0,,,2024,오피스텔,직거래,
2025,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,2025-03-11,165500,84.951,0.0,17.0,,,2012,아파트,중개거래,"경기 파주시, 서울 동작구"
2025,11710,송파구,10300,풍납동,1,대지,0509,0000,씨티극동1,2025-03-11,93700,59.95,0.0,8.0,,,1998,아파트,중개거래,서울 송파구
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,25700,29.53,41.637,3.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,26250,29.53,41.637,2.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,12.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,13.0,,,2024,오피스텔,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0337,0005,희담재,2025-03-11,27650,29.53,41.637,11.0,,,2024,오피스텔,직거래,
